trigram,freq,G2,PMI
effect plant invasion,1,1.6177409026079466,12.357899652701928
pyrometallurgical hydrometallurgical technology,1,1.6139005324305804,27.49901466641174
advancement phytoremediation technology,1,1.6139005324305804,17.273807229468236
ground improvement technology,1,1.6139005324305804,14.212204253156683
predictive agricultural technology,1,1.6139005324305804,14.565139629704396
modern digital technology,1,1.6139005324305804,14.562836843834974
development space technology,1,1.6139005324305804,10.84079272170375
tailing treatment technology,1,1.6139005324305804,14.027021992442908
environment forecasting technology,1,1.6139005324305804,12.606033169452346
binderless briquetting technology,1,1.6139005324305804,26.177086571524377
theory theory technology,1,1.6139005324305804,14.196911284053881
steel slag aggregate,2,1.6112271099668716,20.161114772645007
surfactant foam flooding,2,1.6112271099668716,17.948433084575548
land water body,2,1.610728675085792,11.888400233604346
carbon storage phytolith,1,1.610338668428244,15.270140912270467
factor wax deposition,2,1.6103348356882559,15.33195069389
source maturity deposition,2,1.6103348356882559,12.758825883927242
composition insight deposition,2,1.6103348356882559,11.146229603540817
rock site borehole,1,1.607136580507477,11.526430341065932
sustainable agricultural practice,1,1.6070486766066707,13.910767061296342
spectrometry metabolomic dose,1,1.6067350119739174,12.990906791515469
grape seed extract,2,1.6067078350467834,17.83646632175196
zinc ore body,1,1.6066454170864575,15.650884525696013
gold vein body,1,1.6066454170864575,16.986898103532237
specie identification key,2,1.6057999279183548,13.293428210997925
matching workflow facie,1,1.605234676691355,21.840003785823164
vortex form facie,1,1.605234676691355,18.831492285967645
environment facie facie,1,1.605234676691355,13.29156374099614
fan deposit facie,1,1.605234676691355,15.543481214602636
sediment soil fraction,1,1.6032777340813023,8.735695143126373
river water lockdown,1,1.6014176524013777,13.35695573060865
laboratory mass spectrometry,2,1.6013704776537965,9.724318998081102
preparation mass spectrometry,2,1.6013704776537965,9.42787132808953
derivatization mass spectrometry,2,1.6013704776537965,11.99733749248752
value fish tissue,1,1.6003811838232438,13.832350213279728
insight source sink,1,1.6003471535324423,11.838920481700042
anthropogenic natural emission,1,1.5988953124595686,12.286743601713503
environment carbon oxygen,1,1.5983065119538247,9.428192377810904
melt temperature oxygen,1,1.5983065119538247,13.91534601321919
phase mass variable,1,1.597889993386353,9.709392834584175
airborne magnetic technique,1,1.5968603186271269,15.082209082544892
semi quantitative metabolic,2,1.5968010388840561,15.675999980739501
characteristic water jet,2,1.5955420718786333,11.3209851858352
weathering source material,1,1.5940905786712212,10.3445697980109
subduction fluid material,1,1.5940905786712212,12.493954332669565
property subsurface material,1,1.5940905786712212,11.529559315841091
formation time material,1,1.5940905786712212,7.979476298237277
early terrestrial material,1,1.5940905786712212,12.626522428944238
phase separation living,2,1.5932186295435327,14.53147196467999
biomarker diagnosis therapy,2,1.5924238388284038,16.708478072711614
fire review measurement,1,1.590840649935809,12.600980190420254
proton methane measurement,1,1.590840649935809,14.752342900244193
dynamic reservoir sand,2,1.590591323166227,10.524934213282837
geoscience serendipity role,1,1.588636792430207,23.388257428890267
level water chemistry,1,1.5879725226207673,9.483294437922691
period dilution factor,1,1.5858025558730124,15.709449911778938
method enrichment factor,1,1.5858025558730124,10.258983542030899
element change factor,1,1.5858025558730124,9.899113521528497
classical environmental factor,1,1.5858025558730124,14.190202365967362
phylogenetic extrinsic factor,1,1.5858025558730124,21.53690603989305
physical anthropogenic factor,1,1.5858025558730124,13.51196428320077
soil erodibility factor,1,1.5858025558730124,14.620600017540673
support practice factor,1,1.5858025558730124,15.712447296075522
set adjustment factor,1,1.5858025558730124,18.456735691209065
change adjustment factor,1,1.5858025558730124,14.426590527588893
increase adjustment factor,1,1.5858025558730124,17.256798120700317
human natural factor,1,1.5858025558730124,9.776304886535188
paleogeographic biochemical factor,1,1.5858025558730124,17.408801214145363
soil porosity factor,1,1.5858025558730124,10.466794681461636
period enrichment factor,1,1.5858025558730124,13.456469170609065
criterion evaluation factor,1,1.5858025558730124,12.779182690635631
performance verification factor,1,1.5858025558730124,13.238499741471326
climatic lithological factor,1,1.5858025558730124,16.399402516143116
key geochemical factor,1,1.5858025558730124,11.182507090203034
palaeoenvironmental palaeobiological factor,1,1.5858025558730124,24.273871634059258
project separation factor,1,1.5858025558730124,13.60676009198423
combination shape factor,1,1.5858025558730124,15.386433401116912
reservoir shape factor,1,1.5858025558730124,11.967240272346755
solution shape factor,1,1.5858025558730124,14.05712577586395
sensitive various factor,1,1.5858025558730124,13.39863423972083
contamination enrichment factor,1,1.5858025558730124,13.03871216997663
local topographic factor,1,1.5858025558730124,17.387739598617536
bond frequency factor,1,1.5858025558730124,15.862461530284902
petrological endogenous factor,1,1.5858025558730124,17.90754941981344
extreme environmental factor,1,1.5858025558730124,11.5146373164653
estuary feature factor,1,1.5858025558730124,13.657454069687146
pathway transcription factor,1,1.5858025558730124,16.99730407257177
hydronephrosis risk factor,1,1.5858025558730124,17.783546007476176
crystallization cao content,1,1.5857237395875396,18.47177339687591
magma tio content,1,1.5857237395875396,15.949415518540997
calculated corundum content,1,1.5857237395875396,23.431775328943992
gpa water content,1,1.5857237395875396,14.676516810952094
activity oxygen content,1,1.5857237395875396,11.806446993607139
isotope lithium content,1,1.5857237395875396,13.025924750511539
element boron content,1,1.5857237395875396,13.664832388188204
total exchangeable content,1,1.5857237395875396,18.582804709264654
overestimation soc content,1,1.5857237395875396,22.109847234056627
limiting reduction content,1,1.5857237395875396,17.736740415243705
energy nutrient content,1,1.5857237395875396,11.784135777480722
mechanism mineral content,1,1.5857237395875396,9.567548873497351
quartz clay content,1,1.5857237395875396,13.749951288970244
general vitrinite content,1,1.5857237395875396,16.591521926365765
porosity gas content,1,1.5857237395875396,9.655562222354266
illite average content,1,1.5857237395875396,18.14431945131377
decrease spinel content,1,1.5857237395875396,19.428023194082883
decrease sodium content,1,1.5857237395875396,16.49841252197428
region city content,1,1.5857237395875396,11.472769576912967
statistic background content,1,1.5857237395875396,18.313987950836854
total alkali content,1,1.5857237395875396,15.23230746218052
bassanite thickness content,1,1.5857237395875396,23.06254151927827
environment hydrogen content,1,1.5857237395875396,10.41776212560739
illite chlorite content,1,1.5857237395875396,20.353772816942715
susceptibility carbonate content,1,1.5857237395875396,13.284694097150625
colloid asphaltene content,1,1.5857237395875396,16.721351522230275
sandstone clay content,1,1.5857237395875396,12.407559091523169
assessment iron content,1,1.5857237395875396,10.15809505477255
river nickel content,1,1.5857237395875396,12.28839211495417
content cobalt content,1,1.5857237395875396,13.659735737400162
decrease chlorine content,1,1.5857237395875396,18.732877775611307
deposit sulfide content,1,1.5857237395875396,12.359977806659785
content detritus content,1,1.5857237395875396,16.08600049210226
map som tool,1,1.5854981402009545,20.892607099014306
spectroscopy machine learning,3,1.5837192065630923,13.774758884335657
low cambrian strata,2,1.5828988261555574,14.889758374444133
body part variation,1,1.5825731045242852,13.743240761163634
aqueous low reaction,2,1.5810728749216003,12.57277526543973
interaction method reaction,2,1.5810728749216003,11.00805830308431
asteroid sample space,1,1.5810143943461588,16.131300862743807
foam oil spill,2,1.579221443096035,10.616103128422678
air ionization self,1,1.5781538723190467,12.575078947294415
pavement sample image,1,1.5766897679350862,13.393386161758677
source water masse,1,1.5760114395052929,10.921465076898086
skin cancer correlation,2,1.5751230523841242,16.018316949225557
population distribution strength,1,1.5728714515500717,12.291671685210355
analysis source transport,2,1.5727923999136362,8.363041524088397
understanding interaction groundwater,1,1.570504863107671,12.97188640360487
stream tributary groundwater,1,1.570504863107671,17.62082185642324
snow melt groundwater,1,1.570504863107671,16.923913309297745
attenuation mobilization groundwater,1,1.570504863107671,18.86474743930933
soil safeguard groundwater,1,1.570504863107671,17.928172819450964
surrounding reaction groundwater,1,1.570504863107671,15.881995920231507
diagrams quality groundwater,1,1.570504863107671,17.405093165367806
category suitability groundwater,1,1.570504863107671,19.481908762418634
impact seasonality groundwater,1,1.570504863107671,14.640781264060326
accurate shallow groundwater,1,1.570504863107671,14.42753055448756
content iron groundwater,1,1.570504863107671,11.319150302321523
total surface groundwater,1,1.570504863107671,10.619475882932734
phase contrast groundwater,1,1.570504863107671,12.853311335663332
stand counterpart groundwater,1,1.570504863107671,22.951394045719855
reaction rock groundwater,1,1.570504863107671,9.193939926546246
aquifer total groundwater,1,1.570504863107671,13.180079178025487
characteristic site groundwater,1,1.570504863107671,10.12893045726894
rate motion groundwater,1,1.570504863107671,13.964458080423478
meteorological hydrological groundwater,1,1.570504863107671,17.128271807803934
freshwater storage groundwater,1,1.570504863107671,13.396878983523393
practice regulation groundwater,1,1.570504863107671,15.872422183660767
formation balance groundwater,1,1.570504863107671,11.575132969160167
quality total groundwater,1,1.570504863107671,11.030053734020878
week colloid groundwater,1,1.570504863107671,21.093413050592282
land air groundwater,1,1.570504863107671,12.397183405033042
uncertainty soil groundwater,1,1.570504863107671,10.358317211120015
mobility source groundwater,1,1.570504863107671,10.888313389011484
interaction chromatography advance,1,1.566812709298416,10.698027476618766
global environmental issue,1,1.5666546113159787,12.833969105697673
potential green algal,2,1.565677843652955,13.441466441458262
pressure kbar oxygen,1,1.5650233310076302,17.612529791216776
genesis sulfide mineralization,2,1.5647929855033231,16.5605096695743
flake graphite mineralization,2,1.5647929855033231,22.638567363164096
type uranium mineralization,2,1.5647929855033231,14.774429217945576
sample analysis desorption,1,1.5633030146094535,8.708038773384526
environment biosphere human,1,1.5631529301343168,14.704747631241514
reflection fact human,1,1.5631529301343168,19.21615613620297
ingestion water human,1,1.5631529301343168,15.285326053627621
composition water solubility,1,1.5614373332881324,10.488961915487991
isolation characterization hydrophilic,1,1.5613787614886565,15.30432138797823
mean annual loss,1,1.5598805266848017,17.892028548068957
year soil loss,1,1.5598805266848017,11.420086696264935
southwestern atlantic margin,1,1.5557434943898736,17.35203069698477
surface methodology optimisation,2,1.5550582764697682,17.409144753863835
paddy rice map,1,1.5548774257282014,17.96454099325595
different environmental angle,1,1.5546372164002151,12.006703248414269
order magnitude extent,1,1.5526641063749886,20.09130904614449
